id_documento;tipo_documento;folio;id_cliente;id_vendedor;id_condicion;linea_negocio;fecha_emision;fecha_vencimiento;moneda;monto_neto;monto_iva;monto_total;estado_sii;centro_costo
DOC-2025-03001;FAC;101965;CL0161;V005;CP30;FOODSERVICE;2025-01-10;2025-02-09;CLP;14708037;2794527;17502564;ACEPTADO;CD_SANTIAGO
DOC-2025-03123;FAC;102080;CL0189;V008;CP60;FOODSERVICE;2025-01-10;2025-03-11;CLP;4989888;948079;5937967;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03254;FAC;102202;CL0214;V008;CP45;FOODSERVICE;2025-01-10;2025-02-24;CLP;3937417;748109;4685526;ACEPTADO;CD_SANTIAGO
DOC-2025-03299;FAC;102246;CL0131;V006;CP45;FOODSERVICE;2025-01-10;2025-02-24;CLP;1884155;357989;2242144;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03455;FAC;102394;CL0219;V007;CP60;FOODSERVICE;2025-01-10;2025-03-11;CLP;2243931;426347;2670278;ACEPTADO;PLANTA_CORONEL
DOC-2025-03706;FAC;102624;CL0101;V008;CP30;FOODSERVICE;2025-01-10;2025-02-09;CLP;10476842;1990600;12467442;ACEPTADO;CD_SANTIAGO
DOC-2025-03778;FEE;8211;CL0121;V007;CP00;FOODSERVICE;2025-01-10;2025-01-10;CLP;5581830;0;5581830;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-04337;FAC;103214;CL0304;V009;CP60;RETAIL;2025-01-10;2025-03-11;CLP;13340072;2534614;15874686;ACEPTADO;CD_SANTIAGO
DOC-2025-03042;FAC;102004;CL0142;V007;CP30;FOODSERVICE;2025-01-13;2024-12-17;CLP;10670970;2027484;12698454;ACEPTADO;PLANTA_CORONEL
DOC-2025-03183;FAC;102137;CL0196;V006;CP30;FOODSERVICE;2025-01-13;2025-02-12;CLP;7518455;1428506;8946961;RECLAMADO;PLANTA_CORONEL
DOC-2025-03320;FAC;102265;CL0201;V005;CP45;FOODSERVICE;2025-01-13;2025-02-27;CLP;7303052;1387580;8690632;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03929;FAC;102826;CL0073;V005;CP45;FOODSERVICE;2025-01-13;2025-02-27;CLP;10520264;1998850;12519114;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-02258;FEX;50620;CL0032;V002;CP60;EXPORTACION;2025-01-14;2025-03-15;USD;323320.73;0;323320.73;ACEPTADO;PLANTA_QUELLON
DOC-2025-02796;FAC;101771;CL0087;V007;CP30;FOODSERVICE;2025-01-14;2025-02-13;CLP;3246435;616823;3863258;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-02887;FAC;101856;CL0144;V006;CP30;FOODSERVICE;2025-01-14;2025-02-13;CLP;3033497;576364;3609861;ACEPTADO;PLANTA_CORONEL
DOC-2025-03002;FAC;101966;CL0116;V006;CP30;FOODSERVICE;2025-01-14;2025-02-13;CLP;20818009;3955422;24773431;ACEPTADO;CD_SANTIAGO
DOC-2025-03131;FAC;102088;CL0214;V008;CP00;FOODSERVICE;2025-01-14;2025-01-14;CLP;5716527;1086140;6802667;ACEPTADO;CD_SANTIAGO
DOC-2025-03251;FAC;102199;CL0133;V008;CP45;FOODSERVICE;2025-01-14;2025-02-28;CLP;3308216;628561;3936777;ACEPTADO;PLANTA_CORONEL
DOC-2025-03286;FAC;102233;CL0183;V005;CP30;FOODSERVICE;2025-01-14;2025-02-13;CLP;4560154;866429;5426583;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03375;FEE;8183;CL0099;V008;CP60;FOODSERVICE;2025-01-14;2025-03-15;CLP;1111976;0;1111976;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03614;FAC;102541;CL0156;V008;CP30;FOODSERVICE;2025-01-14;2025-02-13;CLP;11361297;2158646;13519943;RECLAMADO;PLANTA_CORONEL
DOC-2025-03712;FAC;102630;CL0189;V008;CP45;FOODSERVICE;2025-01-14;2025-02-28;CLP;21983053;4176780;26159833;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03741;FAC;102656;CL0165;V007;CP45;FOODSERVICE;2025-01-14;2025-02-28;CLP;2007174;381363;2388537;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-02627;FAC;101614;CL0120;V007;CP30;FOODSERVICE;2025-01-15;2025-02-14;CLP;15007208;2851370;17858578;ACEPTADO;CD_SANTIAGO
DOC-2025-03018;FAC;101981;CL0182;V008;CP00;FOODSERVICE;2025-01-15;2025-01-15;CLP;4387274;833582;5220856;ACEPTADO;PLANTA_CORONEL
DOC-2025-03417;FAC;102356;CL0161;V005;CP30;FOODSERVICE;2025-01-15;2025-02-14;CLP;30623864;5818534;36442398;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03494;FAC;102429;CL0161;V005;CP00;FOODSERVICE;2025-01-15;2025-01-15;CLP;9945292;1889605;11834897;ACEPTADO;CD_SANTIAGO
DOC-2025-03817;FAC;102726;CL0103;V005;CP30;FOODSERVICE;2025-01-15;2025-02-14;CLP;4630581;879810;5510391;ACEPTADO;CD_SANTIAGO
DOC-2025-04327;FAC;103205;CL0309;V012;CP60;RETAIL;2025-01-15;2025-03-16;CLP;11457765;2176975;13634740;ACEPTADO;CD_SANTIAGO
DOC-DUP-017;FAC;101981;CL0182;V008;CP00;FOODSERVICE;2025-01-15;2025-01-15;CLP;4387274;833582;5220856;ACEPTADO;PLANTA_CORONEL
DOC-2025-03240;FAC;102190;CL0125;V008;CP00;FOODSERVICE;2025-01-16;2025-01-16;CLP;4008578;761630;4770208;ACEPTADO;PLANTA_CORONEL
DOC-2025-03337;FAC;102280;CL0169;V007;CP30;FOODSERVICE;2025-01-16;2025-02-15;CLP;5303728;1007708;6311436;ACEPTADO;CD_SANTIAGO
DOC-2025-03993;FAC;102888;CL0255;V009;CP90;RETAIL;2025-01-16;2025-04-16;CLP;3346479;635831;3982310;ACEPTADO;CD_SANTIAGO
DOC-2025-04328;FAC;103206;CL0279;V010;CP45;RETAIL;2025-01-16;2025-03-02;CLP;20275035;3852257;24127292;ACEPTADO;PLANTA_CORONEL
DOC-2025-04330;FAC;103208;CL0252;V012;CP90;RETAIL;2025-01-16;2025-04-16;CLP;6269696;1191242;7460938;ACEPTADO;PLANTA_CORONEL
DOC-DUP-006;FAC;102280;CL0169;V007;CP30;FOODSERVICE;2025-01-16;2025-02-15;CLP;5303728;1007708;6311436;ACEPTADO;CD_SANTIAGO
DOC-2025-02181;FEX;50543;CL0024;V002;CP60;EXPORTACION;2025-01-17;2025-03-18;CLP;25568405;0;25568405;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-02458;FEX;50820;CL0072;V004;CP60;EXPORTACION;2025-01-17;2025-03-18;USD;59139.06;0;59139.06;ACEPTADO;PLANTA_CORONEL
DOC-2025-02471;FEX;50833;CL0018;V003;CP90;EXPORTACION;2025-01-17;2025-04-17;USD;88416.03;0;88416.03;ACEPTADO;PLANTA_QUELLON
DOC-2025-02624;FAC;101611;CL0207;V008;CP45;FOODSERVICE;2025-01-17;2025-03-03;CLP;8771316;1666550;10437866;ACEPTADO;CD_SANTIAGO
DOC-2025-03003;FEE;8161;CL0113;V005;CP30;FOODSERVICE;2025-01-17;2025-02-16;CLP;2962347;0;2962347;ACEPTADO;CD_SANTIAGO
DOC-2025-03376;FAC;102317;CL0122;V007;CP60;FOODSERVICE;2025-01-17;2025-03-18;CLP;3793767;720816;4514583;ACEPTADO;PLANTA_CORONEL
DOC-2025-03405;FAC;102344;CL0202;V005;CP45;FOODSERVICE;2025-01-17;2025-04-17;CLP;5397482;1025522;6423004;ACEPTADO;CD_SANTIAGO
DOC-2025-03466;FAC;102403;CL0129;V007;CP30;FOODSERVICE;2025-01-17;2025-02-16;CLP;4764743;905301;5670044;ACEPTADO;CD_SANTIAGO
DOC-2025-03515;FEE;8192;CL0119;V007;CP30;FOODSERVICE;2025-01-17;2025-02-16;CLP;13779460;0;13779460;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03544;FAC;102475;CL0200;V008;CP45;FOODSERVICE;2025-01-17;2025-03-03;CLP;5052394;959955;6012349;ACEPTADO;CD_SANTIAGO
DOC-2025-03642;FAC;102568;CL0108;V005;CP30;FOODSERVICE;2025-01-17;2025-04-17;CLP;6722587;1277292;7999879;ACEPTADO;PLANTA_CORONEL
DOC-2025-03737;FAC;102653;CL0118;V007;CP30;FOODSERVICE;2025-01-17;2025-02-01;CLP;2806740;533281;3340021;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03742;FAC;102657;CL0129;V007;CP45;FOODSERVICE;2025-01-17;2025-03-03;CLP;5731437;1088973;6820410;ACEPTADO;CD_SANTIAGO
DOC-2025-03825;FAC;102731;CL0083;V007;CP30;FOODSERVICE;2025-01-17;2025-02-16;CLP;6738045;1280229;8018274;ACEPTADO;CD_SANTIAGO
DOC-2025-03935;FAC;102832;CL0076;V005;CP45;FOODSERVICE;2025-01-17;2025-03-03;CLP;6738894;1280390;8019284;ACEPTADO;CD_SANTIAGO
DOC-2025-03944;FAC;102841;CL0120;V007;CP30;FOODSERVICE;2025-01-17;2025-03-18;CLP;8220067;1561813;9781880;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03991;FAC;102886;CL0269;V010;CP60;RETAIL;2025-01-17;2025-03-18;CLP;17926594;3406053;21332647;ACEPTADO;PLANTA_CORONEL
DOC-2025-04053;FAC;102943;CL0279;V010;CP30;RETAIL;2025-01-17;2025-02-16;CLP;60344165;11465391;71809556;ACEPTADO;CD_SANTIAGO
DOC-2025-04266;FAC;103147;CL0301;V009;CP30;RETAIL;2025-01-17;2025-02-16;CLP;35701984;6783377;42485361;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-02037;FEX;50399;CL0032;V002;CP120;EXPORTACION;2025-01-20;2025-05-20;USD;143841.08;0;143841.08;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-02094;FEX;50456;CL0024;V002;CP90;EXPORTACION;2025-01-20;2025-04-20;CLP;38078062;0;38078062;ACEPTADO;PLANTA_QUELLON
DOC-2025-02414;FEX;50776;CL0034;V004;CP60;EXPORTACION;2025-01-20;2025-03-21;USD;342543.54;0;342543.54;ACEPTADO;PLANTA_CORONEL
DOC-2025-02546;FAC;101539;CL0118;V007;CP30;FOODSERVICE;2025-01-20;2025-02-19;CLP;5450425;1035581;6486006;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03391;FAC;102331;CL0205;V007;CP30;FOODSERVICE;2025-01-20;2025-02-19;CLP;5136429;975922;6112351;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03653;FAC;102576;CL0185;V007;CP45;FOODSERVICE;2025-01-20;2025-03-06;CLP;5026956;955122;5982078;ACEPTADO;CD_SANTIAGO
DOC-2025-03905;FAC;102805;CL0118;V007;CP45;FOODSERVICE;2025-01-20;2025-03-06;CLP;10724500;2037655;12762155;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03907;FAC;102807;CL0132;V005;CP30;FOODSERVICE;2025-01-20;2025-02-19;CLP;10688806;2030873;12719679;ACEPTADO;PLANTA_CORONEL
DOC-2025-02247;FEX;50609;CL0051;V001;CP90;EXPORTACION;2025-01-21;2025-04-21;USD;13541.36;0;13541.36;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03452;FAC;102391;CL0217;V007;CP30;FOODSERVICE;2025-01-21;2025-02-20;CLP;10310932;1959077;12270009;ACEPTADO;PLANTA_CORONEL
DOC-2025-03800;FAC;102710;CL0145;V008;CP45;FOODSERVICE;2025-01-21;2025-03-07;CLP;52716692;10016171;62732863;ACEPTADO;PLANTA_CORONEL
DOC-2025-04051;FAC;102941;CL0287;V012;CP30;RETAIL;2025-01-21;2025-02-20;CLP;24086898;4576511;28663409;ACEPTADO;PLANTA_CORONEL
DOC-2025-04106;FAC;102996;CL0304;V009;CP45;RETAIL;2025-01-21;2025-03-07;CLP;14847934;2821107;17669041;ACEPTADO;PLANTA_CORONEL
DOC-2025-04336;FAC;103213;CL0343;V011;CP45;RETAIL;2025-01-21;2025-03-07;CLP;5489918;1043084;6533002;ACEPTADO;PLANTA_CORONEL
DOC-2025-02031;FEX;50393;CL0069;V001;CP60;EXPORTACION;2025-01-22;2025-03-23;USD;20075.77;0;20075.77;ACEPTADO;PLANTA_CALDERA
DOC-2025-03151;FAC;102107;CL0153;V008;CP45;FOODSERVICE;2025-01-22;2025-05-07;CLP;10108377;1920592;12028969;ACEPTADO;CD_SANTIAGO
DOC-2025-03867;FEE;8222;CL0214;V008;CP30;FOODSERVICE;2025-01-22;2025-02-06;CLP;9904368;0;9904368;ACEPTADO;CD_SANTIAGO
DOC-2025-03950;FAC;102847;CL0077;V007;CP60;FOODSERVICE;2025-01-22;2025-03-23;CLP;12782067;2428593;15210660;ACEPTADO;CD_SANTIAGO
DOC-2025-04293;FAC;103173;CL0299;V011;CP30;RETAIL;2025-01-22;2025-02-21;CLP;6259515;1189308;7448823;ACEPTADO;PLANTA_CORONEL
DOC-2025-02384;FEX;50746;CL0034;V004;CP60;EXPORTACION;2025-01-23;2025-03-24;CLP;28700937;0;28700937;ACEPTADO;PLANTA_CALDERA
DOC-2025-02454;FEX;50816;CL0028;V001;CP90;EXPORTACION;2025-01-23;2025-04-23;USD;18313.04;0;18313.04;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-02592;FAC;101583;CL0216;V005;CP45;FOODSERVICE;2025-01-23;2025-03-09;CLP;2155949;409630;2565579;ACEPTADO;PLANTA_CORONEL
DOC-2025-03977;FAC;102873;CL0314;V009;CP30;RETAIL;2025-01-23;2025-02-22;CLP;5198013;987622;6185635;ACEPTADO;PLANTA_CORONEL
DOC-2025-02257;FEX;50619;CL0032;V002;CP90;EXPORTACION;2025-01-24;2025-04-24;CLP;30638565;0;30638565;ACEPTADO;PLANTA_CALDERA
DOC-2025-02281;FEX;50643;CL0018;V003;CP60;EXPORTACION;2025-01-24;2025-03-25;USD;25291.09;0;25291.09;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-02560;FAC;101553;CL0134;V007;CP45;FOODSERVICE;2025-01-24;2025-03-10;CLP;1929921;366685;2296606;ACEPTADO;PLANTA_CORONEL
DOC-2025-02561;FAC;101554;CL0082;V006;CP30;FOODSERVICE;2025-01-24;2025-02-23;CLP;8512557;1617386;10129943;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-02824;FAC;101796;CL0202;V005;CP30;FOODSERVICE;2025-01-24;2025-02-23;CLP;2354800;447412;2802212;ACEPTADO;CD_SANTIAGO
DOC-2025-02878;FAC;101847;CL0184;V005;CP30;FOODSERVICE;2025-01-24;2025-02-23;CLP;6987035;1327537;8314572;ACEPTADO;CD_SANTIAGO
DOC-2025-03056;FAC;102018;CL0116;V006;CP30;FOODSERVICE;2025-01-24;2025-02-23;CLP;7649541;1453413;9102954;ACEPTADO;PLANTA_CORONEL
DOC-2025-03083;FEE;8163;CL0097;V007;CP45;FOODSERVICE;2025-01-24;2025-03-10;CLP;2713630;0;2713630;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03103;FAC;102060;CL0201;V005;CP60;FOODSERVICE;2025-01-24;2025-03-25;CLP;1481594;281503;1763097;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03275;FAC;102222;CL0118;V007;CP30;FOODSERVICE;2025-01-24;2025-02-23;CLP;8988593;1707833;10696426;ACEPTADO;CD_SANTIAGO
DOC-2025-03535;FAC;102466;CL0143;V006;CP60;FOODSERVICE;2025-01-24;2025-03-25;CLP;2269408;431188;2700596;ACEPTADO;CD_SANTIAGO
DOC-2025-03595;FAC;102524;CL0181;V008;CP45;FOODSERVICE;2025-01-24;2025-03-10;CLP;4165555;791455;4957010;ACEPTADO;PLANTA_CORONEL
DOC-2025-03937;FAC;102834;CL0073;V005;CP30;FOODSERVICE;2025-01-24;2025-02-23;CLP;9456550;1796744;11253294;ACEPTADO;PLANTA_CORONEL
DOC-2025-03946;FAC;102843;CL0102;V008;CP60;FOODSERVICE;2025-01-24;2025-03-25;CLP;4809580;913820;5723400;ACEPTADO;PLANTA_CORONEL
DOC-2025-04044;FAC;102935;CL0323;V011;CP60;RETAIL;2025-01-24;2025-03-25;CLP;21491229;4083334;25574563;ACEPTADO;PLANTA_CORONEL
DOC-2025-04184;FAC;103070;CL0269;V010;CP45;RETAIL;2025-01-24;2025-03-10;CLP;4419066;839623;5258689;ACEPTADO;PLANTA_CORONEL
DOC-2025-04247;FAC;103130;CL0246;V009;CP90;RETAIL;2025-01-24;2025-04-24;CLP;6486982;1232527;7719509;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-04320;FAC;103199;CL0258;V009;CP90;RETAIL;2025-01-24;2025-04-24;CLP;8498309;1614679;10112988;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-02300;FEX;50662;CL0057;V004;CP90;EXPORTACION;2025-01-27;2025-04-27;USD;114739.57;0;114739.57;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03745;FAC;102660;CL0175;V008;CP30;FOODSERVICE;2025-01-27;2025-02-26;CLP;672152;127709;799861;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03824;FAC;102730;CL0179;V006;CP30;FOODSERVICE;2025-01-27;2025-02-26;CLP;4199837;797969;4997806;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03948;FAC;102845;CL0156;V008;CP30;FOODSERVICE;2025-01-27;2025-02-26;CLP;11783845;2238931;14022776;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-04277;FAC;103158;CL0237;V011;CP60;RETAIL;2025-01-27;2025-03-28;CLP;3156678;599769;3756447;ACEPTADO;CD_SANTIAGO
DOC-2025-02023;FEX;50385;CL0003;V003;CP60;EXPORTACION;2025-01-28;2025-03-29;USD;12260.38;0;12260.38;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-02361;FEX;50723;CL0001;V004;CP120;EXPORTACION;2025-01-28;2025-05-28;USD;30390.37;0;30390.37;ACEPTADO;PLANTA_CORONEL
DOC-2025-02563;FAC;101556;CL0116;V006;CP30;FOODSERVICE;2025-01-28;2025-02-27;CLP;4482988;851768;5334756;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03085;FAC;102046;CL0075;V007;CP45;FOODSERVICE;2025-01-28;2025-04-28;CLP;1721333;327053;2048386;ACEPTADO;PLANTA_CORONEL
DOC-2025-03509;FAC;102444;CL0176;V008;CP30;FOODSERVICE;2025-01-28;2025-02-27;CLP;17129771;3254656;20384427;ACEPTADO;CD_SANTIAGO
DOC-2025-03521;FAC;102453;CL0129;V007;CP00;FOODSERVICE;2025-01-28;2025-01-28;CLP;4647390;883004;5530394;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-02266;FEX;50628;CL0032;V002;CP60;EXPORTACION;2025-01-29;2024-11-30;USD;252724.57;0;252724.57;ACEPTADO;PLANTA_CORONEL
DOC-2025-02279;FEX;50641;CL0064;V002;CP120;EXPORTACION;2025-01-29;2025-05-29;USD;15764.67;0;15764.67;ACEPTADO;PLANTA_CALDERA
DOC-2025-02426;FEX;50788;CL0032;V002;CP120;EXPORTACION;2025-01-29;2025-05-29;USD;52991.74;0;52991.74;ACEPTADO;PLANTA_CORONEL
DOC-2025-03326;FEE;8181;CL0073;V005;CP45;FOODSERVICE;2025-01-29;2025-03-15;CLP;12662891;0;12662891;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03516;FAC;102448;CL0155;V005;CP60;FOODSERVICE;2025-01-29;2025-03-30;CLP;16118890;3062589;19181479;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03705;FAC;102623;CL0171;V008;CP30;FOODSERVICE;2025-01-29;2025-02-28;CLP;12544866;2383525;14928391;ACEPTADO;PLANTA_CORONEL
DOC-2025-04179;FAC;103065;CL0325;V011;CP45;RETAIL;2025-01-29;2025-03-15;CLP;1847435;351013;2198448;ACEPTADO;CD_SANTIAGO
DOC-2025-02160;FEX;50522;CL0012;V004;CP60;EXPORTACION;2025-01-30;2025-03-31;USD;59283.4;0;59283.4;ACEPTADO;PLANTA_CALDERA
DOC-2025-03463;FAC;102401;CL0158;V007;CP30;FOODSERVICE;2025-01-30;2025-03-01;CLP;7305700;1388083;8693783;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03939;FAC;102836;CL0135;V005;CP60;FOODSERVICE;2025-01-30;2025-03-31;CLP;4155935;789628;4945563;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03967;FAC;102863;CL0179;V006;CP60;FOODSERVICE;2025-01-30;2025-03-31;CLP;7390478;1404191;8794669;ACEPTADO;PLANTA_CORONEL
DOC-2025-04332;FAC;103210;CL0279;V010;CP45;RETAIL;2025-01-30;2025-03-16;CLP;49371951;9380671;58752622;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-02038;FEX;50400;CL0032;V002;CP90;EXPORTACION;2025-01-31;2025-05-01;USD;65122.51;0;65122.51;ACEPTADO;PLANTA_QUELLON
DOC-2025-02084;FEX;50446;CL0028;V001;CP60;EXPORTACION;2025-01-31;2025-04-01;USD;47491.5;0;47491.5;ACEPTADO;PLANTA_CORONEL
DOC-2025-02085;FEX;50447;CL0022;V001;CP60;EXPORTACION;2025-01-31;2025-04-01;USD;77224.75;0;77224.75;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-02218;FEX;50580;CL0022;V001;CP90;EXPORTACION;2025-01-31;2025-04-16;CLP;21971694;0;21971694;ACEPTADO;PLANTA_QUELLON
DOC-2025-02265;FEX;50627;CL0049;V003;CP120;EXPORTACION;2025-01-31;2025-05-31;USD;51857.82;0;51857.82;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-02289;FEX;50651;CL0032;V002;CP90;EXPORTACION;2025-01-31;2025-05-01;USD;70116.61;0;70116.61;ACEPTADO;PLANTA_CORONEL
DOC-2025-02320;FEX;50682;CL0032;V002;CP90;EXPORTACION;2025-01-31;2025-05-01;USD;75006.59;0;75006.59;RECLAMADO;PLANTA_CALDERA
DOC-2025-02336;FEX;50698;CL0072;V004;CP60;EXPORTACION;2025-01-31;2025-04-01;USD;16110.24;0;16110.24;ACEPTADO;PLANTA_CORONEL
DOC-2025-02545;FAC;101538;CL0120;V007;CP60;FOODSERVICE;2025-01-31;2025-04-01;CLP;1552614;294997;1847611;ACEPTADO;PLANTA_CORONEL
DOC-2025-02660;FAC;101643;CL0123;V006;CP60;FOODSERVICE;2025-01-31;2025-04-01;CLP;16329410;3102588;19431998;ACEPTADO;CD_SANTIAGO
DOC-2025-02675;FAC;101658;CL0160;V006;CP45;FOODSERVICE;2025-01-31;2025-03-17;CLP;4154629;789380;4944009;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-02698;FAC;101678;CL0123;V006;CP45;FOODSERVICE;2025-01-31;2025-03-17;CLP;12009286;2281764;14291050;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-02699;FAC;101679;CL0183;V005;CP45;FOODSERVICE;2025-01-31;2025-03-17;CLP;9252773;1758027;11010800;ACEPTADO;PLANTA_CORONEL
DOC-2025-02735;FAC;101713;CL0189;V008;CP00;FOODSERVICE;2025-01-31;2025-01-31;CLP;8528663;1620446;10149109;ACEPTADO;CD_SANTIAGO
DOC-2025-02773;FAC;101748;CL0111;V008;CP30;FOODSERVICE;2025-01-31;2025-03-02;CLP;1584328;301022;1885350;ACEPTADO;PLANTA_CORONEL
DOC-2025-03108;FAC;102065;CL0195;V006;CP45;FOODSERVICE;2025-01-31;2025-03-17;CLP;1424784;270709;1695493;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03447;FAC;102386;CL0208;V007;CP30;FOODSERVICE;2025-01-31;2025-03-02;CLP;10323066;1961383;12284449;ACEPTADO;CD_SANTIAGO
DOC-2025-03486;FAC;102421;CL0074;V007;CP30;FOODSERVICE;2025-01-31;2025-03-02;CLP;4544953;863541;5408494;ACEPTADO;CD_SANTIAGO
DOC-2025-03588;FEE;8195;CL0208;V007;CP60;FOODSERVICE;2025-01-31;2025-04-01;CLP;1256059;0;1256059;ACEPTADO;PLANTA_CORONEL
DOC-2025-03850;FAC;102754;CL0186;V007;CP30;FOODSERVICE;2025-01-31;2025-03-02;CLP;2536861;482004;3018865;ACEPTADO;PLANTA_CORONEL
DOC-2025-03963;FAC;102859;CL0121;V007;CP00;FOODSERVICE;2025-01-31;2025-01-31;CLP;2094531;397961;2492492;ANULADO;CD_SANTIAGO
DOC-2025-04067;FAC;102957;CL0337;V011;CP45;RETAIL;2025-01-31;2025-03-17;CLP;4487143;852557;5339700;ACEPTADO;PLANTA_CORONEL
DOC-2025-04173;FAC;103061;CL0235;V012;CP45;RETAIL;2025-01-31;2025-03-17;CLP;24394112;4634881;29028993;ACEPTADO;CD_SANTIAGO
DOC-2025-04245;FAC;103129;CL0255;V009;CP60;RETAIL;2025-01-31;2025-04-01;CLP;10432994;1982269;12415263;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-04258;FAC;103139;CL0253;V011;CP90;RETAIL;2025-01-31;2025-05-16;CLP;13915885;2644018;16559903;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-02909;FAC;101875;CL0147;V005;CP60;FOODSERVICE;2025-02-03;2025-04-04;CLP;3115613;591966;3707579;ACEPTADO;CD_SANTIAGO
DOC-2025-02991;FAC;101955;CL0147;V005;CP30;FOODSERVICE;2025-02-03;2025-03-05;CLP;3095653;588174;3683827;ACEPTADO;CD_SANTIAGO
DOC-2025-03091;FAC;102052;CL0155;V005;CP30;FOODSERVICE;2025-02-03;2025-03-05;CLP;4654481;884351;5538832;ACEPTADO;CD_SANTIAGO
DOC-2025-03565;FAC;102495;CL0190;V006;CP00;FOODSERVICE;2025-02-03;2025-02-03;CLP;9222219;1752222;10974441;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-04275;FAC;103156;CL0323;V011;CP30;RETAIL;2025-02-03;2025-03-05;CLP;20734801;3939612;24674413;ACEPTADO;PLANTA_CORONEL
DOC-2025-02648;FAC;101632;CL0081;V005;CP30;FOODSERVICE;2025-02-04;2025-03-06;CLP;2060393;391475;2451868;ACEPTADO;CD_SANTIAGO
DOC-2025-02709;FAC;101689;CL0129;V007;CP45;FOODSERVICE;2025-02-04;2025-03-21;CLP;2071884;393658;2465542;ACEPTADO;PLANTA_CORONEL
DOC-2025-02771;FAC;101746;CL0156;V008;CP45;FOODSERVICE;2025-02-04;2025-03-21;CLP;1381854;262552;1644406;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03488;FAC;102423;CL0148;V006;CP45;FOODSERVICE;2025-02-04;2025-03-21;CLP;1054673;200388;1255061;ACEPTADO;CD_SANTIAGO
DOC-2025-03584;FAC;102514;CL0113;V005;CP30;FOODSERVICE;2025-02-04;2025-03-06;CLP;8914948;1693840;10608788;ACEPTADO;PLANTA_CORONEL
DOC-2025-03647;FEE;8200;CL0168;V005;CP60;FOODSERVICE;2025-02-04;2025-04-05;CLP;2757837;0;2757837;ACEPTADO;PLANTA_CORONEL
DOC-2025-02032;FEX;50394;CL0032;V002;CP60;EXPORTACION;2025-02-05;2025-04-06;USD;136351.44;0;136351.44;ACEPTADO;PLANTA_CALDERA
DOC-2025-02192;FEX;50554;CL0059;V001;CP90;EXPORTACION;2025-02-05;2025-05-06;USD;37584.09;0;37584.09;ACEPTADO;PLANTA_CORONEL
DOC-2025-02200;FEX;50562;CL0032;V002;CP60;EXPORTACION;2025-02-05;2025-04-06;USD;149576.64;0;149576.64;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-02240;FEX;50602;CL0032;V002;CP60;EXPORTACION;2025-02-05;2025-04-06;USD;159510.34;0;159510.34;ACEPTADO;PLANTA_CORONEL
