id_cobranza;id_documento;fecha_pago;moneda;monto_pagado;medio_pago;id_operacion_factoring
COB-002497;DOC-2025-03375;2025-03-25;CLP;1111976;TRANSFERENCIA;
COB-002591;DOC-2025-03948;2025-03-25;CLP;14022776;TRANSFERENCIA;
COB-002592;DOC-2025-04277;2025-03-25;CLP;1939154;TRANSFERENCIA;
COB-002597;DOC-2025-02563;2025-03-25;CLP;5334756;TRANSFERENCIA;
COB-002653;DOC-2025-03584;2025-03-25;CLP;6610850;TRANSFERENCIA;
COB-002710;DOC-2025-03353;2025-03-25;CLP;12307139;TRANSFERENCIA;
COB-003013;DOC-2025-02370;2025-03-25;USD;114783.67;FACTORING;FCT-2025-0113
COB-001177;DOC-2024-01116;2025-03-26;CLP;1419425;TRANSFERENCIA;
COB-002476;DOC-2025-02578;2025-03-26;CLP;1554977;TRANSFERENCIA;
COB-002627;DOC-2025-02675;2025-03-26;CLP;4944009;TRANSFERENCIA;
COB-002670;DOC-2025-03874;2025-03-26;CLP;2891694;TRANSFERENCIA;
COB-002991;DOC-2025-02029;2025-03-26;CLP;18558858;FACTORING;FCT-2025-0112
COB-001534;DOC-2024-01414;2025-03-27;CLP;3209130;TRANSFERENCIA;
COB-001952;DOC-2024-00310;2025-03-27;USD;26461.13;TRANSFERENCIA;
COB-002179;DOC-2024-00490;2025-03-27;CLP;1655617;TRANSFERENCIA;
COB-002323;DOC-2024-00501;2025-03-27;CLP;13708209;TRANSFERENCIA;
COB-002961;DOC-2025-02396;2025-03-27;USD;157862.48;FACTORING;FCT-2025-0111
COB-000787;DOC-2024-00548;2025-03-28;CLP;8753268;CHEQUE;
COB-001316;DOC-2024-01187;2025-03-28;CLP;1925643;TRANSFERENCIA;
COB-002091;DOC-2024-01705;2025-03-28;CLP;2066165;TRANSFERENCIA;
COB-002289;DOC-2024-00709;2025-03-28;CLP;3196445;TRANSFERENCIA;
COB-002300;DOC-2024-01873;2025-03-28;CLP;5494024;CHEQUE;
COB-002358;DOC-2024-00076;2025-03-28;USD;86457.61;TRANSFERENCIA;
COB-002413;DOC-2025-02109;2025-03-28;USD;66014.53;TRANSFERENCIA;
COB-002424;DOC-2025-02054;2025-03-28;USD;17320.4;TRANSFERENCIA;
COB-002466;DOC-2025-02386;2025-03-28;USD;49078.35;TRANSFERENCIA;
COB-002550;DOC-2025-04051;2025-03-28;CLP;28663409;TRANSFERENCIA;
COB-002551;DOC-2025-04106;2025-03-28;CLP;16344242;TRANSFERENCIA;
COB-002582;DOC-2025-04044;2025-03-28;CLP;8973688;TRANSFERENCIA;
COB-002605;DOC-2025-03326;2025-03-28;CLP;7634592;TRANSFERENCIA;
COB-002735;DOC-2025-02966;2025-03-28;CLP;7714481;TRANSFERENCIA;
COB-001908;DOC-2024-01250;2025-03-31;CLP;5366746;TRANSFERENCIA;
COB-002174;DOC-2024-01601;2025-03-31;CLP;6813759;TRANSFERENCIA;
COB-002260;DOC-2024-01475;2025-03-31;CLP;2519093;TRANSFERENCIA;
COB-002396;DOC-2024-00205;2025-03-31;USD;74329.73;TRANSFERENCIA;
COB-002611;DOC-2025-04179;2025-03-31;CLP;2006694;TRANSFERENCIA;
COB-002630;DOC-2025-02735;2025-03-31;CLP;10149109;TRANSFERENCIA;
COB-002669;DOC-2025-03641;2025-03-31;CLP;18186144;TRANSFERENCIA;
COB-002680;DOC-2025-02997;2025-03-31;CLP;3358256;TRANSFERENCIA;
COB-004309;DOC-2023-98214;2025-03-31;CLP;3311613;CHEQUE;
COB-001335;DOC-2024-00982;2025-04-01;CLP;2307157;TRANSFERENCIA;
COB-001959;DOC-2024-00559;2025-04-01;CLP;2551089;TRANSFERENCIA;
COB-002373;DOC-2024-00347;2025-04-01;USD;93281.8;TRANSFERENCIA;
COB-002821;DOC-2025-04206;2025-04-01;CLP;4248304;TRANSFERENCIA;
COB-000250;DOC-2024-00968;2025-04-02;CLP;14934544;TRANSFERENCIA;
COB-001951;DOC-2024-00243;2025-04-02;USD;27766.13;TRANSFERENCIA;
COB-002187;DOC-2024-01580;2025-04-02;CLP;7394669;TRANSFERENCIA;
COB-002356;DOC-2024-01774;2025-04-02;CLP;134725387;TRANSFERENCIA;
COB-002384;DOC-2024-00200;2025-04-02;USD;9634.15;TRANSFERENCIA;
COB-002457;DOC-2025-02306;2025-04-02;USD;47500.66;TRANSFERENCIA;
COB-002662;DOC-2025-02760;2025-04-02;CLP;4795670;TRANSFERENCIA;
COB-002700;DOC-2025-03777;2025-04-02;CLP;2214707;TRANSFERENCIA;
COB-002824;DOC-2025-02565;2025-04-02;CLP;2463807;TRANSFERENCIA;
COB-004295;DOC-2023-95408;2025-04-02;CLP;7266805;TRANSFERENCIA;
COB-002342;DOC-2024-01797;2025-04-03;CLP;16294487;TRANSFERENCIA;
COB-001984;DOC-2024-01768;2025-04-04;CLP;8894164;TRANSFERENCIA;
COB-002177;DOC-2024-01699;2025-04-04;CLP;4088552;TRANSFERENCIA;
COB-002293;DOC-2024-00173;2025-04-04;USD;46104.48;TRANSFERENCIA;
COB-002926;DOC-2025-02676;2025-04-04;CLP;3974914;TRANSFERENCIA;
COB-000619;DOC-2024-00851;2025-04-07;CLP;4144660;TRANSFERENCIA;
COB-001448;DOC-2024-01048;2025-04-07;CLP;6063392;TRANSFERENCIA;
COB-001495;DOC-2024-01278;2025-04-07;CLP;10710787;CHEQUE;
COB-001922;DOC-2024-00688;2025-04-07;CLP;5131014;TRANSFERENCIA;
COB-002061;DOC-2024-00926;2025-04-07;CLP;8545836;TRANSFERENCIA;
COB-002368;DOC-2024-01367;2025-04-07;CLP;2341166;TRANSFERENCIA;
COB-002440;DOC-2025-04043;2025-04-07;CLP;36413713;TRANSFERENCIA;
COB-002508;DOC-2025-04327;2025-04-07;CLP;13634740;TRANSFERENCIA;
COB-002535;DOC-2025-04266;2025-04-07;CLP;42485361;TRANSFERENCIA;
COB-002564;DOC-2025-02281;2025-04-07;USD;25291.09;TRANSFERENCIA;
COB-002606;DOC-2025-03326;2025-04-07;CLP;4537813;COMPENSACION;
COB-002661;DOC-2025-02664;2025-04-07;CLP;23590204;TRANSFERENCIA;
COB-002739;DOC-2025-03259;2025-04-07;CLP;14077221;TRANSFERENCIA;
COB-003040;DOC-2025-02254;2025-04-07;USD;88940.14;FACTORING;FCT-2025-0114
COB-004287;DOC-2025-91907;2025-04-07;CLP;5265677;CHEQUE;
COB-000442;DOC-2024-01215;2025-04-08;CLP;916111;TRANSFERENCIA;
COB-002178;DOC-2024-01720;2025-04-08;CLP;12966360;TRANSFERENCIA;
COB-002224;DOC-2024-01965;2025-04-08;CLP;5031879;TRANSFERENCIA;
COB-002247;DOC-2024-00552;2025-04-08;CLP;521888;CHEQUE;
COB-002487;DOC-2025-04337;2025-04-08;CLP;9675388;TRANSFERENCIA;
COB-002697;DOC-2025-03445;2025-04-08;CLP;11514966;TRANSFERENCIA;
COB-002876;DOC-2025-03329;2025-04-08;CLP;1452559;CHEQUE;
COB-002149;DOC-2024-00097;2025-04-09;USD;43558.35;TRANSFERENCIA;
COB-002265;DOC-2024-00407;2025-04-09;CLP;1650850;TRANSFERENCIA;
COB-002394;DOC-2024-01626;2025-04-09;CLP;6250167;TRANSFERENCIA;
COB-002404;DOC-2024-01288;2025-04-09;CLP;12002316;CHEQUE;
COB-002702;DOC-2025-04024;2025-04-09;CLP;2307550;TRANSFERENCIA;
COB-002755;DOC-2025-02691;2025-04-09;CLP;6379447;TRANSFERENCIA;
COB-002783;DOC-2025-03177;2025-04-09;CLP;9744940;TRANSFERENCIA;
COB-002826;DOC-2025-02737;2025-04-09;CLP;2681780;CHEQUE;
COB-001827;DOC-2024-00127;2025-04-10;USD;44673.65;TRANSFERENCIA;
COB-001961;DOC-2024-00581;2025-04-10;CLP;3962581;CHEQUE;
COB-002340;DOC-2024-01504;2025-04-10;CLP;5789785;TRANSFERENCIA;
COB-002458;DOC-2025-02366;2025-04-10;USD;7788.13;CHEQUE;
COB-002668;DOC-2025-03534;2025-04-10;CLP;52053228;TRANSFERENCIA;
COB-003090;DOC-2025-02457;2025-04-10;CLP;19355886;FACTORING;FCT-2025-0115
COB-001504;DOC-2024-01460;2025-04-11;CLP;5518727;TRANSFERENCIA;
COB-001627;DOC-2024-01585;2025-04-11;CLP;4043832;CHEQUE;
COB-002309;DOC-2024-00104;2025-04-11;USD;47936.89;TRANSFERENCIA;
COB-002427;DOC-2025-02118;2025-04-11;USD;6354.53;TRANSFERENCIA;FCT-2025-0084
COB-002507;DOC-2025-03817;2025-04-11;CLP;3330706;TRANSFERENCIA;
COB-002549;DOC-2025-03800;2025-04-11;CLP;24076376;TRANSFERENCIA;
COB-002646;DOC-2025-03565;2025-04-11;CLP;4567161;TRANSFERENCIA;
COB-001658;DOC-2024-01628;2025-04-14;CLP;5529313;TRANSFERENCIA;
COB-001807;DOC-2024-00579;2025-04-14;CLP;6808509;TRANSFERENCIA;
COB-001810;DOC-2024-01302;2025-04-14;CLP;853419;CHEQUE;
COB-002286;DOC-2024-01881;2025-04-14;CLP;5189225;TRANSFERENCIA;
COB-002499;DOC-2025-03712;2025-04-14;CLP;2970675;CHEQUE;
COB-002515;DOC-2025-02181;2025-04-14;CLP;25568405;TRANSFERENCIA;
COB-002567;DOC-2025-02824;2025-04-14;CLP;1679096;TRANSFERENCIA;
COB-002580;DOC-2025-03946;2025-04-14;CLP;3024173;COMPENSACION;
COB-002631;DOC-2025-02773;2025-04-14;CLP;1885350;TRANSFERENCIA;
COB-002639;DOC-2025-04173;2025-04-14;CLP;12118767;TRANSFERENCIA;
COB-002652;DOC-2025-03488;2025-04-14;CLP;1255061;TRANSFERENCIA;
COB-002664;DOC-2025-03372;2025-04-14;CLP;6647745;TRANSFERENCIA;
COB-002756;DOC-2025-02781;2025-04-14;CLP;1515804;TRANSFERENCIA;
COB-002767;DOC-2025-04283;2025-04-14;CLP;2268734;TRANSFERENCIA;
COB-002806;DOC-2025-03178;2025-04-14;CLP;2980173;TRANSFERENCIA;
COB-002927;DOC-2025-02733;2025-04-14;CLP;5622062;TRANSFERENCIA;
COB-002965;DOC-2025-02855;2025-04-14;CLP;3874084;TRANSFERENCIA;
COB-003148;DOC-2025-03782;2025-04-14;CLP;2808336;TRANSFERENCIA;
COB-004303;DOC-2023-91335;2025-04-14;CLP;8667705;COMPENSACION;
COB-001616;DOC-2024-01574;2025-04-15;CLP;34933416;TRANSFERENCIA;
COB-002573;DOC-2025-03103;2025-04-15;CLP;1763097;TRANSFERENCIA;
COB-002576;DOC-2025-03535;2025-04-15;CLP;2700596;TRANSFERENCIA;
COB-002588;DOC-2025-03745;2025-04-15;CLP;395722;TRANSFERENCIA;
COB-002614;DOC-2025-03939;2025-04-15;CLP;4945563;TRANSFERENCIA;
COB-002620;DOC-2025-02085;2025-04-15;USD;77224.75;TRANSFERENCIA;
COB-002775;DOC-2025-03537;2025-04-15;CLP;3862633;TRANSFERENCIA;
COB-002863;DOC-2025-03685;2025-04-15;CLP;1533126;TRANSFERENCIA;
COB-002450;DOC-2025-02894;2025-04-16;CLP;13984065;TRANSFERENCIA;
COB-002692;DOC-2025-04190;2025-04-16;CLP;6300072;TRANSFERENCIA;
COB-002807;DOC-2025-03431;2025-04-16;CLP;1688243;CHEQUE;
COB-002030;DOC-2024-01036;2025-04-17;CLP;24926816;TRANSFERENCIA;
COB-002415;DOC-2025-02220;2025-04-17;USD;7835.64;TRANSFERENCIA;FCT-2025-0082
COB-002481;DOC-2025-03123;2025-04-17;CLP;5937967;TRANSFERENCIA;
COB-002856;DOC-2025-03747;2025-04-17;CLP;6976396;TRANSFERENCIA;
COB-002979;DOC-2025-03774;2025-04-17;CLP;20433586;TRANSFERENCIA;
COB-000093;DOC-2024-01310;2025-04-21;CLP;443524;TRANSFERENCIA;
COB-000915;DOC-2024-01041;2025-04-21;CLP;1974548;TRANSFERENCIA;
COB-000930;DOC-2024-00871;2025-04-21;CLP;4950324;COMPENSACION;
COB-001981;DOC-2024-00272;2025-04-21;USD;143445.17;CHEQUE;
COB-002109;DOC-2024-01188;2025-04-21;CLP;8930005;TRANSFERENCIA;
COB-002365;DOC-2024-01171;2025-04-21;CLP;26594598;TRANSFERENCIA;
COB-002382;DOC-2024-00111;2025-04-21;USD;7455.87;TRANSFERENCIA;FCT-2024-0081
COB-002419;DOC-2025-03513;2025-04-21;CLP;11650509;TRANSFERENCIA;
COB-002462;DOC-2025-02826;2025-04-21;CLP;8167125;TRANSFERENCIA;
COB-002500;DOC-2025-03712;2025-04-21;CLP;2970675;TRANSFERENCIA;
COB-002579;DOC-2025-03937;2025-04-21;CLP;5867287;CHEQUE;
COB-002590;DOC-2025-03824;2025-04-21;CLP;3058632;TRANSFERENCIA;
COB-002600;DOC-2025-03521;2025-04-21;CLP;5530394;TRANSFERENCIA;
COB-002612;DOC-2025-02160;2025-04-21;USD;59283.4;TRANSFERENCIA;
COB-002616;DOC-2025-04332;2025-04-21;CLP;58752622;TRANSFERENCIA;
COB-002654;DOC-2025-03584;2025-04-21;CLP;3997938;TRANSFERENCIA;
COB-002671;DOC-2025-03874;2025-04-21;CLP;2000072;TRANSFERENCIA;
COB-002695;DOC-2025-02074;2025-04-21;CLP;4052650;TRANSFERENCIA;FCT-2025-0094
COB-002747;DOC-2025-03748;2025-04-21;CLP;2551578;TRANSFERENCIA;
COB-002833;DOC-2025-02048;2025-04-21;USD;285653.31;TRANSFERENCIA;
COB-002897;DOC-2025-03301;2025-04-21;CLP;4336429;TRANSFERENCIA;
COB-002985;DOC-2025-04303;2025-04-21;CLP;72403328;TRANSFERENCIA;
COB-003103;DOC-2025-02387;2025-04-21;USD;41293.39;FACTORING;FCT-2025-0116
COB-002138;DOC-2024-01213;2025-04-22;CLP;4854442;TRANSFERENCIA;
COB-002447;DOC-2025-02459;2025-04-22;USD;62018.33;CHEQUE;
COB-002467;DOC-2025-02386;2025-04-22;USD;48914.02;TRANSFERENCIA;
COB-002517;DOC-2025-02471;2025-04-22;USD;54641.68;TRANSFERENCIA;
COB-002581;DOC-2025-03946;2025-04-22;CLP;2699227;TRANSFERENCIA;
COB-002640;DOC-2025-04173;2025-04-22;CLP;16910226;TRANSFERENCIA;
COB-002678;DOC-2025-02689;2025-04-22;CLP;1156657;TRANSFERENCIA;
COB-002688;DOC-2025-03758;2025-04-22;CLP;11197474;COMPENSACION;
COB-002847;DOC-2025-04041;2025-04-22;CLP;5607018;CHEQUE;
COB-002904;DOC-2025-03481;2025-04-22;CLP;9775358;TRANSFERENCIA;
COB-003207;DOC-2025-02466;2025-04-22;USD;45138.63;FACTORING;FCT-2025-0118
COB-002387;DOC-2024-00362;2025-04-23;USD;79624.75;TRANSFERENCIA;
COB-002583;DOC-2025-04044;2025-04-23;CLP;8973688;TRANSFERENCIA;
COB-002609;DOC-2025-03705;2025-04-23;CLP;6641179;TRANSFERENCIA;
COB-002672;DOC-2025-04092;2025-04-23;CLP;7452658;CHEQUE;
COB-002718;DOC-2025-03985;2025-04-23;CLP;12154424;TRANSFERENCIA;
COB-002782;DOC-2025-03058;2025-04-23;CLP;12194101;TRANSFERENCIA;
COB-002825;DOC-2025-02565;2025-04-23;CLP;2109220;CHEQUE;
COB-002948;DOC-2025-03166;2025-04-23;CLP;13811359;TRANSFERENCIA;
COB-003159;DOC-2025-02322;2025-04-23;USD;47069.71;FACTORING;FCT-2025-0117
COB-002568;DOC-2025-02824;2025-04-24;CLP;1123116;CHEQUE;
COB-002673;DOC-2025-02121;2025-04-24;USD;52600.03;TRANSFERENCIA;
COB-002763;DOC-2025-02608;2025-04-24;CLP;2966288;TRANSFERENCIA;
COB-001795;DOC-2024-01052;2025-04-25;CLP;7084886;TRANSFERENCIA;
COB-002092;DOC-2024-01705;2025-04-25;CLP;2304979;TRANSFERENCIA;
COB-002324;DOC-2024-00501;2025-04-25;CLP;12043487;TRANSFERENCIA;
COB-002438;DOC-2025-03564;2025-04-25;CLP;2524112;TRANSFERENCIA;
COB-002615;DOC-2025-03967;2025-04-25;CLP;8794669;TRANSFERENCIA;
COB-001349;DOC-2024-00565;2025-04-28;CLP;3883716;TRANSFERENCIA;
COB-001983;DOC-2024-00619;2025-04-28;CLP;4576329;TRANSFERENCIA;
COB-002096;DOC-2024-00337;2025-04-28;USD;16000.7;TRANSFERENCIA;FCT-2024-0069
COB-002203;DOC-2024-01984;2025-04-28;CLP;11085710;TRANSFERENCIA;
COB-002443;DOC-2025-04116;2025-04-28;CLP;8820069;TRANSFERENCIA;
COB-002490;DOC-2025-02258;2025-04-28;USD;323320.73;TRANSFERENCIA;
COB-002655;DOC-2025-03647;2025-04-28;CLP;1493758;TRANSFERENCIA;
COB-002722;DOC-2025-02222;2025-04-28;USD;11189.82;TRANSFERENCIA;
COB-002751;DOC-2025-04099;2025-04-28;CLP;12961919;TRANSFERENCIA;
COB-002798;DOC-2025-02687;2025-04-28;CLP;3374411;TRANSFERENCIA;
COB-002841;DOC-2025-03189;2025-04-28;CLP;6045138;TRANSFERENCIA;
COB-002889;DOC-2025-03016;2025-04-28;CLP;13062745;COMPENSACION;
COB-002918;DOC-2025-04276;2025-04-28;CLP;4106606;TRANSFERENCIA;
COB-002956;DOC-2025-03912;2025-04-28;CLP;9823363;TRANSFERENCIA;
COB-003169;DOC-2025-03159;2025-04-28;CLP;2928595;TRANSFERENCIA;
COB-002819;DOC-2025-04075;2025-04-29;CLP;26498731;TRANSFERENCIA;
COB-003114;DOC-2025-03080;2025-04-29;CLP;1561669;TRANSFERENCIA;
COB-003116;DOC-2025-03186;2025-04-29;CLP;3022713;TRANSFERENCIA;
COB-003276;DOC-2025-02514;2025-04-29;USD;137882.78;FACTORING;FCT-2025-0121
COB-002185;DOC-2024-01328;2025-04-30;CLP;4172494;TRANSFERENCIA;
COB-002584;DOC-2025-04247;2025-04-30;CLP;7719509;TRANSFERENCIA;
COB-002675;DOC-2025-02373;2025-04-30;CLP;194470805;CHEQUE;
COB-002752;DOC-2025-04195;2025-04-30;CLP;9466557;TRANSFERENCIA;
COB-001745;DOC-2024-01347;2025-05-02;CLP;29550616;TRANSFERENCIA;
COB-002638;DOC-2025-04067;2025-05-02;CLP;5339700;TRANSFERENCIA;
COB-002729;DOC-2025-02763;2025-05-02;CLP;9618986;TRANSFERENCIA;
COB-002730;DOC-2025-02782;2025-05-02;CLP;3089686;TRANSFERENCIA;
COB-002761;DOC-2025-03975;2025-05-02;CLP;3644333;TRANSFERENCIA;
COB-002776;DOC-2025-03537;2025-05-02;CLP;3607355;TRANSFERENCIA;
COB-002967;DOC-2025-03122;2025-05-02;CLP;13872905;TRANSFERENCIA;
COB-002998;DOC-2025-03941;2025-05-02;CLP;7681802;CHEQUE;
COB-001614;DOC-2024-00707;2025-05-05;CLP;660577;TRANSFERENCIA;
COB-001898;DOC-2024-01341;2025-05-05;CLP;4480766;TRANSFERENCIA;
COB-002051;DOC-2024-00302;2025-05-05;USD;131243.98;TRANSFERENCIA;
COB-002398;DOC-2024-00277;2025-05-05;USD;18319.28;CHEQUE;
COB-002402;DOC-2024-01124;2025-05-05;CLP;2158821;TRANSFERENCIA;
COB-002425;DOC-2025-02060;2025-05-05;USD;10558.49;CHEQUE;
COB-002469;DOC-2025-02799;2025-05-05;CLP;16109870;TRANSFERENCIA;
COB-002477;DOC-2025-02578;2025-05-05;CLP;1554977;TRANSFERENCIA;
COB-002513;DOC-2025-04330;2025-05-05;CLP;4200933;TRANSFERENCIA;
COB-002621;DOC-2025-02218;2025-05-05;CLP;21971694;TRANSFERENCIA;
COB-002842;DOC-2025-03610;2025-05-05;CLP;7769899;TRANSFERENCIA;
COB-002887;DOC-2025-02988;2025-05-05;CLP;3529815;TRANSFERENCIA;
COB-002898;DOC-2025-03301;2025-05-05;CLP;4791896;TRANSFERENCIA;
COB-003054;DOC-2025-03788;2025-05-05;CLP;3757080;CHEQUE;
COB-003286;DOC-2025-02111;2025-05-05;USD;65732.32;FACTORING;FCT-2025-0122
COB-001317;DOC-2024-01582;2025-05-06;CLP;26706389;TRANSFERENCIA;
COB-002210;DOC-2024-00679;2025-05-06;CLP;949453;CHEQUE;
COB-002355;DOC-2024-01593;2025-05-06;CLP;3628283;TRANSFERENCIA;
COB-002380;DOC-2024-00050;2025-05-06;USD;1213.48;TRANSFERENCIA;FCT-2024-0080
COB-002973;DOC-2025-03410;2025-05-06;CLP;1814224;CHEQUE;
COB-003028;DOC-2025-03520;2025-05-06;CLP;6129187;TRANSFERENCIA;
COB-002010;DOC-2024-01053;2025-05-07;CLP;24662078;TRANSFERENCIA;
COB-002099;DOC-2024-01162;2025-05-07;CLP;704753;TRANSFERENCIA;
COB-002370;DOC-2024-01854;2025-05-07;CLP;4668007;TRANSFERENCIA;
COB-002461;DOC-2025-02470;2025-05-07;USD;33060.12;TRANSFERENCIA;FCT-2025-0085
COB-002473;DOC-2025-02099;2025-05-07;USD;21496.37;TRANSFERENCIA;FCT-2025-0086
COB-002840;DOC-2025-03140;2025-05-07;CLP;1435388;TRANSFERENCIA;
COB-002861;DOC-2025-03282;2025-05-07;CLP;1070628;TRANSFERENCIA;
COB-002882;DOC-2025-04108;2025-05-07;CLP;26702053;TRANSFERENCIA;
COB-002966;DOC-2025-02855;2025-05-07;CLP;2209095;TRANSFERENCIA;
COB-003316;DOC-2025-02363;2025-05-07;USD;69570.03;FACTORING;FCT-2025-0125
COB-002104;DOC-2024-00496;2025-05-08;CLP;4932768;TRANSFERENCIA;
COB-002307;DOC-2024-01770;2025-05-08;CLP;736384;TRANSFERENCIA;
COB-002585;DOC-2025-04320;2025-05-08;CLP;10112988;TRANSFERENCIA;
COB-002666;DOC-2025-02712;2025-05-08;CLP;16818215;COMPENSACION;
COB-002693;DOC-2025-04190;2025-05-08;CLP;3993598;TRANSFERENCIA;
COB-002896;DOC-2025-02755;2025-05-08;CLP;5114093;TRANSFERENCIA;
COB-002942;DOC-2025-03074;2025-05-08;CLP;14004829;CHEQUE;
COB-003289;DOC-2025-02491;2025-05-08;USD;237362.36;FACTORING;FCT-2025-0123
COB-001913;DOC-2024-01038;2025-05-09;CLP;4684049;TRANSFERENCIA;
COB-001926;DOC-2024-00781;2025-05-09;CLP;3838765;TRANSFERENCIA;
COB-001933;DOC-2024-01527;2025-05-09;CLP;4833400;TRANSFERENCIA;
COB-002122;DOC-2024-00259;2025-05-09;USD;34083.21;TRANSFERENCIA;
COB-002624;DOC-2025-02336;2025-05-09;USD;16110.24;TRANSFERENCIA;
COB-002768;DOC-2025-04283;2025-05-09;CLP;1709619;TRANSFERENCIA;
COB-002805;DOC-2025-03150;2025-05-09;CLP;5025964;TRANSFERENCIA;
COB-002933;DOC-2025-03830;2025-05-09;CLP;6063115;CHEQUE;
COB-003009;DOC-2025-03781;2025-05-09;CLP;7349843;TRANSFERENCIA;
COB-003030;DOC-2025-04057;2025-05-09;CLP;13473592;TRANSFERENCIA;
COB-003044;DOC-2025-03596;2025-05-09;CLP;10351558;TRANSFERENCIA;
COB-003246;DOC-2025-02328;2025-05-09;USD;70372.93;FACTORING;FCT-2025-0119
COB-002180;DOC-2024-00490;2025-05-12;CLP;2023370;CHEQUE;
COB-002372;DOC-2024-00074;2025-05-12;USD;292296.61;TRANSFERENCIA;
COB-002521;DOC-2025-03405;2025-05-12;CLP;6423004;TRANSFERENCIA;
COB-002531;DOC-2025-03935;2025-05-12;CLP;8019284;TRANSFERENCIA;
COB-002538;DOC-2025-02094;2025-05-12;CLP;38078062;TRANSFERENCIA;
COB-002545;DOC-2025-02247;2025-05-12;USD;13541.36;TRANSFERENCIA;
COB-002619;DOC-2025-02084;2025-05-12;USD;47491.5;TRANSFERENCIA;
COB-002626;DOC-2025-02660;2025-05-12;CLP;19431998;TRANSFERENCIA;
COB-002705;DOC-2025-04251;2025-05-12;CLP;22117308;TRANSFERENCIA;
COB-002766;DOC-2025-03919;2025-05-12;CLP;68143506;TRANSFERENCIA;
COB-002831;DOC-2025-03785;2025-05-12;CLP;4017044;TRANSFERENCIA;
COB-002849;DOC-2025-02182;2025-05-12;USD;93866.21;TRANSFERENCIA;
COB-002864;DOC-2025-03685;2025-05-12;CLP;1966227;TRANSFERENCIA;
COB-002869;DOC-2025-02224;2025-05-12;USD;13359.64;TRANSFERENCIA;
COB-002877;DOC-2025-03329;2025-05-12;CLP;1170014;TRANSFERENCIA;
COB-002879;DOC-2025-03697;2025-05-12;CLP;5030765;TRANSFERENCIA;
COB-002895;DOC-2025-02332;2025-05-12;USD;132008.58;TRANSFERENCIA;
COB-002906;DOC-2025-03769;2025-05-12;CLP;706082;TRANSFERENCIA;
COB-003062;DOC-2025-02955;2025-05-12;CLP;1178027;TRANSFERENCIA;
COB-003260;DOC-2025-02438;2025-05-12;USD;47160.54;FACTORING;FCT-2025-0120
COB-003329;DOC-2025-02453;2025-05-12;USD;25605.2;FACTORING;FCT-2025-0126
COB-002301;DOC-2024-00155;2025-05-13;USD;125241.81;TRANSFERENCIA;
COB-002322;DOC-2024-00182;2025-05-13;USD;4097.51;TRANSFERENCIA;FCT-2024-0079
COB-002992;DOC-2025-02132;2025-05-13;USD;76607.13;TRANSFERENCIA;
COB-000094;DOC-2024-01310;2025-05-14;CLP;443524;TRANSFERENCIA;
COB-002343;DOC-2024-01912;2025-05-14;CLP;6743995;TRANSFERENCIA;
COB-002408;DOC-2024-00473;2025-05-14;CLP;15196079;TRANSFERENCIA;
COB-002529;DOC-2025-03825;2025-05-14;CLP;3520594;TRANSFERENCIA;
COB-002659;DOC-2025-02200;2025-05-14;USD;149576.64;TRANSFERENCIA;
COB-002913;DOC-2025-03212;2025-05-14;CLP;1183376;TRANSFERENCIA;
COB-002936;DOC-2025-03958;2025-05-14;CLP;4407892;TRANSFERENCIA;
COB-003073;DOC-2025-04248;2025-05-14;CLP;109300001;TRANSFERENCIA;
COB-003108;DOC-2025-02704;2025-05-14;CLP;4397898;CHEQUE;
COB-002553;DOC-2025-02031;2025-05-15;USD;12359.91;TRANSFERENCIA;
COB-002610;DOC-2025-03705;2025-05-15;CLP;8287212;CHEQUE;
COB-002703;DOC-2025-02171;2025-05-15;USD;32500.05;TRANSFERENCIA;
COB-002721;DOC-2025-02134;2025-05-15;CLP;5438283;TRANSFERENCIA;FCT-2025-0096
COB-002837;DOC-2025-02509;2025-05-15;USD;26311.51;TRANSFERENCIA;
COB-002921;DOC-2025-02190;2025-05-15;USD;72656.45;TRANSFERENCIA;
COB-002266;DOC-2024-00407;2025-05-16;CLP;1776010;CHEQUE;
COB-002563;DOC-2025-02257;2025-05-16;CLP;30638565;TRANSFERENCIA;
COB-001049;DOC-2024-00769;2025-05-19;CLP;3420911;TRANSFERENCIA;
COB-001148;DOC-2024-00875;2025-05-19;CLP;4448050;TRANSFERENCIA;
COB-001659;DOC-2024-01628;2025-05-19;CLP;5529313;TRANSFERENCIA;
COB-001929;DOC-2024-01108;2025-05-19;CLP;12599223;TRANSFERENCIA;
COB-002157;DOC-2024-01205;2025-05-19;CLP;1493090;TRANSFERENCIA;
COB-002267;DOC-2024-00443;2025-05-19;CLP;9366652;TRANSFERENCIA;
COB-002422;DOC-2025-04049;2025-05-19;CLP;15422206;TRANSFERENCIA;
COB-002518;DOC-2025-02471;2025-05-19;USD;33774.35;TRANSFERENCIA;
COB-002628;DOC-2025-02699;2025-05-19;CLP;5645384;TRANSFERENCIA;
COB-002643;DOC-2025-02909;2025-05-19;CLP;3707579;TRANSFERENCIA;
COB-002665;DOC-2025-04103;2025-05-19;CLP;38736152;CHEQUE;
COB-002685;DOC-2025-03579;2025-05-19;CLP;4698632;TRANSFERENCIA;
COB-002687;DOC-2025-03729;2025-05-19;CLP;3753898;TRANSFERENCIA;
COB-002712;DOC-2025-03637;2025-05-19;CLP;37226626;TRANSFERENCIA;
